epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_ra,mae_declination,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_ra,r2_declination,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_ra,std_ratio_declination,std_ratio_coa_phase
35,snr_high,1667,0.776049,0.0489229,1.13686,1.54252,0.534609,1.54347,0.981661,0.000588774,-2.52358,0.0128683,0.118785,0.053671,1.00075,0.0242392,1.67795,0.816507,0.618915,0.884918
35,mchirp_low,2500,1.21771,0.0492975,1.06278,1.57179,0.556844,1.57491,0.719887,0.000873163,0.655078,0.0141899,-0.0265021,-0.0132429,0.996213,0.0233714,0.977578,0.883249,0.592308,0.929462
35,mchirp_high,2500,1.48277,0.0493048,1.02285,1.57725,0.545379,1.55547,0.705093,-0.000627585,0.68046,-0.03657,0.0369198,0.022558,1.06634,0.0207426,0.967434,0.826064,0.618345,0.928103
35,merger_early,2500,1.37694,0.0494045,1.04913,1.58546,0.552592,1.5562,0.907582,-3.08212,0.656294,-0.0106625,0.00570559,0.0244198,0.971497,0.0448727,0.972038,0.860702,0.612144,0.925693
35,merger_late,2500,1.32354,0.0491978,1.0365,1.56359,0.549631,1.57417,0.917078,-2.85239,0.679103,-0.011179,0.00476283,-0.0148965,0.970563,0.0439518,0.972972,0.850576,0.600066,0.932186
35,q_low,1667,1.22299,0.0494756,1.02842,1.58134,0.539234,1.56842,0.8255,0.000557175,0.679837,0.00802151,0.0324862,0.0106542,1.03539,0.0202547,0.970224,0.858051,0.603485,0.915805
35,q_mid,1666,1.26681,0.0493643,1.03231,1.58856,0.542219,1.56094,0.902101,-0.000922336,0.681909,-0.0555882,0.0140092,0.00076434,1.00779,0.0222827,0.966782,0.862792,0.608906,0.940376
35,q_high,1667,1.56086,0.0490637,1.06771,1.55367,0.571876,1.56619,0.909594,2.04392e-05,0.640964,0.0130079,-0.0289841,0.00303935,0.974346,0.0232256,0.981038,0.846387,0.604742,0.930907
35,q_low_mchirp_low,1241,1.21368,0.0494513,1.01737,1.55517,0.533164,1.57539,0.624181,0.00089325,0.691963,0.062243,0.0233969,-0.00851848,1.10696,0.0205718,0.964689,0.873345,0.60947,0.92286
35,q_low_mchirp_high,426,1.25011,0.0495463,1.06063,1.65758,0.556917,1.54812,-0.0296982,-0.00204816,0.644314,-0.171632,0.0542343,0.0630919,1.40209,0.0192915,0.986257,0.809406,0.587934,0.895305
35,q_high_mchirp_low,544,1.31469,0.0485521,1.15942,1.54003,0.619917,1.57997,0.734823,-0.00852261,0.55818,0.0364091,-0.160534,-0.0242894,0.861792,0.026365,0.994419,0.863876,0.570432,0.929583
35,q_high_mchirp_high,1123,1.68011,0.0493115,1.02329,1.56028,0.548604,1.55952,0.660469,-0.000514574,0.679413,0.00160795,0.0350972,0.016123,1.09912,0.0210731,0.97358,0.83757,0.619792,0.931613
40,full,5000,1.36632,0.0492998,0.981529,1.57602,0.551048,1.55377,0.909697,6.88404e-05,0.706029,-0.0139349,0.00480107,0.0157934,0.965461,0.0229352,0.967727,0.97522,0.630875,0.91477
